store_id,sku,on_hand,in_transit,reorder_point,safety_stock
store_034,P0725,23,0,6,4
store_035,P0725,95,7,28,19
store_036,P0725,64,31,19,12
store_039,P0725,16,0,4,3
store_041,P0725,310,27,93,62
store_042,P0725,42,0,12,8
store_043,P0725,8,0,2,1
store_045,P0725,129,0,38,25
store_046,P0725,79,0,23,15
store_047,P0725,52,30,15,10
store_048,P0725,63,0,18,12
store_049,P0725,27,9,8,5
store_050,P0725,124,0,37,24
store_001,P0726,37,5,11,7
store_002,P0726,174,0,52,34
store_003,P0726,56,33,16,11
store_004,P0726,8,0,2,1
store_006,P0726,23,0,6,4
store_009,P0726,49,1,14,9
store_010,P0726,79,0,23,15
store_011,P0726,140,11,42,28
store_012,P0726,73,0,21,14
store_014,P0726,49,0,14,9
store_015,P0726,134,0,40,26
store_016,P0726,96,0,28,19
store_019,P0726,170,0,51,34
store_020,P0726,84,0,25,16
store_021,P0726,137,0,41,27
store_022,P0726,48,0,14,9
store_025,P0726,34,45,10,6
store_026,P0726,21,0,6,4
store_028,P0726,38,0,11,7
store_029,P0726,67,0,20,13
store_030,P0726,87,0,26,17
store_032,P0726,38,0,11,7
store_033,P0726,26,0,7,5
store_034,P0726,27,0,8,5
store_035,P0726,34,0,10,6
store_036,P0726,48,0,14,9
store_041,P0726,314,50,94,62
store_044,P0726,106,29,31,21
store_045,P0726,19,0,5,3
store_046,P0726,68,4,20,13
store_047,P0726,119,0,35,23
store_048,P0726,89,0,26,17
store_049,P0726,66,37,19,13
store_050,P0726,156,38,46,31
store_001,P0727,187,40,56,37
store_002,P0727,37,1,11,7
store_003,P0727,158,0,47,31
store_006,P0727,54,0,16,10
store_009,P0727,240,0,72,48
store_011,P0727,36,0,10,7
store_014,P0727,164,17,49,32
store_015,P0727,32,0,9,6
store_017,P0727,112,0,33,22
store_019,P0727,52,11,15,10
store_021,P0727,15,0,4,3
store_023,P0727,85,0,25,17
store_024,P0727,117,0,35,23
store_025,P0727,70,0,21,14
store_027,P0727,69,0,20,13
store_028,P0727,28,32,8,5
store_029,P0727,114,0,34,22
store_030,P0727,246,49,73,49
store_032,P0727,103,0,30,20
store_033,P0727,143,0,42,28
store_034,P0727,208,0,62,41
store_035,P0727,221,0,66,44
store_036,P0727,83,39,24,16
store_037,P0727,29,0,8,5
store_038,P0727,95,0,28,19
store_039,P0727,20,0,6,4
store_040,P0727,86,0,25,17
store_041,P0727,48,0,14,9
store_042,P0727,101,0,30,20
store_043,P0727,48,32,14,9
store_044,P0727,54,0,16,10
store_045,P0727,105,23,31,21
store_046,P0727,164,0,49,32
store_047,P0727,57,0,17,11
store_048,P0727,68,0,20,13
store_049,P0727,60,0,18,12
store_050,P0727,83,22,24,16
store_001,P0728,142,25,42,28
store_002,P0728,75,16,22,15
store_003,P0728,44,0,13,8
store_005,P0728,58,0,17,11
store_007,P0728,83,39,24,16
store_009,P0728,169,0,50,33
store_010,P0728,38,0,11,7
store_013,P0728,3,0,0,0
store_014,P0728,46,0,13,9
store_016,P0728,123,0,36,24
store_017,P0728,40,0,12,8
store_019,P0728,28,0,8,5
store_021,P0728,7,0,2,1
store_023,P0728,46,0,13,9
store_024,P0728,18,0,5,3
store_025,P0728,130,0,39,26
store_026,P0728,170,0,51,34
store_027,P0728,33,0,9,6
store_028,P0728,35,25,10,7
store_029,P0728,31,0,9,6
store_030,P0728,18,0,5,3
store_033,P0728,26,18,7,5
store_036,P0728,161,0,48,32
store_037,P0728,7,0,2,1
store_040,P0728,114,0,34,22
store_041,P0728,95,0,28,19
store_042,P0728,134,37,40,26
store_043,P0728,63,0,18,12
store_046,P0728,92,42,27,18
store_048,P0728,102,0,30,20
store_049,P0728,2,0,0,0
store_050,P0728,59,0,17,11
store_003,P0729,11,0,3,2
store_005,P0729,91,0,27,18
store_006,P0729,75,49,22,15
store_007,P0729,31,0,9,6
store_008,P0729,24,0,7,4
store_009,P0729,98,0,29,19
store_011,P0729,99,0,29,19
store_013,P0729,39,35,11,7
store_014,P0729,94,0,28,18
store_016,P0729,132,0,39,26
store_017,P0729,38,0,11,7
store_019,P0729,19,0,5,3
store_020,P0729,119,0,35,23
store_021,P0729,74,0,22,14
store_022,P0729,17,0,5,3
store_023,P0729,80,28,24,16
store_024,P0729,79,16,23,15
store_026,P0729,177,50,53,35
store_028,P0729,56,0,16,11
store_029,P0729,15,31,4,3
store_030,P0729,364,0,109,72
store_031,P0729,47,0,14,9
store_032,P0729,70,0,21,14
store_034,P0729,112,40,33,22
store_036,P0729,50,0,15,10
store_037,P0729,30,8,9,6
store_039,P0729,9,47,2,1
store_040,P0729,15,0,4,3
store_041,P0729,128,0,38,25
store_042,P0729,115,0,34,23
store_043,P0729,17,0,5,3
store_044,P0729,44,0,13,8
store_045,P0729,53,0,15,10
store_046,P0729,135,11,40,27
store_048,P0729,6,0,1,1
store_049,P0729,40,12,12,8
store_050,P0729,31,0,9,6
store_001,P0730,82,0,24,16
store_003,P0730,85,0,25,17
store_004,P0730,58,33,17,11
store_005,P0730,80,0,24,16
store_006,P0730,16,0,4,3
store_007,P0730,9,0,2,1
store_008,P0730,60,10,18,12
store_009,P0730,105,22,31,21
store_010,P0730,67,0,20,13
store_012,P0730,37,0,11,7
store_013,P0730,38,17,11,7
store_014,P0730,45,0,13,9
store_015,P0730,18,0,5,3
store_016,P0730,32,0,9,6
store_020,P0730,69,0,20,13
store_021,P0730,60,27,18,12
store_023,P0730,44,10,13,8
store_024,P0730,163,0,48,32
store_025,P0730,36,0,10,7
store_026,P0730,169,8,50,33
store_027,P0730,42,23,12,8
store_028,P0730,95,0,28,19
store_029,P0730,34,5,10,6
store_030,P0730,49,32,14,9
store_031,P0730,52,0,15,10
store_032,P0730,41,0,12,8
store_033,P0730,4,0,1,0
store_034,P0730,42,33,12,8
store_035,P0730,65,0,19,13
store_037,P0730,39,20,11,7
store_039,P0730,76,0,22,15
store_040,P0730,7,0,2,1
store_041,P0730,184,0,55,36
store_042,P0730,52,0,15,10
store_043,P0730,124,0,37,24
store_044,P0730,63,0,18,12
store_045,P0730,73,0,21,14
store_047,P0730,38,0,11,7
store_048,P0730,28,0,8,5
store_049,P0730,83,8,24,16
store_050,P0730,227,0,68,45
store_001,P0731,31,0,9,6
store_002,P0731,105,26,31,21
store_003,P0731,145,0,43,29
store_007,P0731,45,0,13,9
store_008,P0731,69,47,20,13
store_009,P0731,34,0,10,6
store_010,P0731,100,0,30,20
store_011,P0731,39,0,11,7
store_013,P0731,5,0,1,1
store_014,P0731,30,0,9,6
store_015,P0731,47,0,14,9
store_017,P0731,80,0,24,16
store_018,P0731,125,0,37,25
store_019,P0731,188,0,56,37
store_021,P0731,127,0,38,25
store_022,P0731,93,0,27,18
store_023,P0731,113,28,33,22
store_024,P0731,28,25,8,5
store_025,P0731,36,0,10,7
store_026,P0731,193,0,57,38
store_027,P0731,110,0,33,22
store_028,P0731,31,0,9,6
store_029,P0731,93,0,27,18
store_030,P0731,78,20,23,15
store_032,P0731,26,0,7,5
store_035,P0731,20,0,6,4
store_036,P0731,88,0,26,17
store_037,P0731,21,14,6,4
store_038,P0731,69,0,20,13
store_039,P0731,43,0,12,8
store_041,P0731,223,36,66,44
store_042,P0731,113,0,33,22
store_044,P0731,9,0,2,1
store_045,P0731,8,0,2,1
store_046,P0731,49,0,14,9
store_048,P0731,6,32,1,1
store_049,P0731,12,0,3,2
store_050,P0731,143,0,42,28
store_001,P0732,84,0,25,16
store_003,P0732,233,0,69,46
store_005,P0732,119,0,35,23
store_007,P0732,54,0,16,10
store_008,P0732,57,0,17,11
store_009,P0732,316,46,94,63
store_010,P0732,27,36,8,5
store_013,P0732,33,0,9,6
store_014,P0732,103,0,30,20
store_015,P0732,21,48,6,4
store_016,P0732,243,0,72,48
store_017,P0732,87,7,26,17
store_019,P0732,38,0,11,7
store_020,P0732,235,26,70,47
store_021,P0732,92,0,27,18
store_024,P0732,74,0,22,14
store_025,P0732,200,0,60,40
store_026,P0732,159,17,47,31
store_027,P0732,47,3,14,9
store_028,P0732,23,0,6,4
store_029,P0732,7,0,2,1
store_030,P0732,355,0,106,71
store_031,P0732,82,0,24,16
store_032,P0732,51,30,15,10
store_034,P0732,28,0,8,5
store_035,P0732,208,0,62,41
store_036,P0732,168,0,50,33
store_037,P0732,102,0,30,20
store_039,P0732,155,0,46,31
store_040,P0732,5,0,1,1
store_041,P0732,216,0,64,43
store_043,P0732,15,0,4,3
store_044,P0732,214,0,64,42
store_045,P0732,106,11,31,21
store_047,P0732,118,0,35,23
store_048,P0732,163,0,48,32
store_049,P0732,78,0,23,15
store_050,P0732,241,0,72,48
store_001,P0733,60,0,18,12
store_002,P0733,97,0,29,19
store_003,P0733,123,0,36,24
store_005,P0733,135,0,40,27
store_007,P0733,22,0,6,4
store_009,P0733,135,0,40,27
store_011,P0733,208,37,62,41
store_012,P0733,49,0,14,9
store_013,P0733,91,0,27,18
store_015,P0733,34,0,10,6
store_016,P0733,115,0,34,23
store_017,P0733,132,0,39,26
store_018,P0733,38,41,11,7
store_019,P0733,239,0,71,47
store_020,P0733,143,0,42,28
store_022,P0733,25,0,7,5
store_023,P0733,13,0,3,2
store_026,P0733,221,0,66,44
store_027,P0733,17,37,5,3
store_028,P0733,143,0,42,28
store_029,P0733,222,0,66,44
store_030,P0733,48,46,14,9
store_032,P0733,113,14,33,22
store_035,P0733,95,27,28,19
store_037,P0733,180,0,54,36
store_038,P0733,13,0,3,2
store_039,P0733,136,0,40,27
store_041,P0733,88,0,26,17
store_042,P0733,6,0,1,1
store_044,P0733,73,0,21,14
store_045,P0733,127,25,38,25
store_049,P0733,107,0,32,21
store_050,P0733,208,0,62,41
store_001,P0734,61,26,18,12
store_002,P0734,34,0,10,6
store_006,P0734,5,0,1,1
store_008,P0734,118,0,35,23
store_009,P0734,151,0,45,30
store_010,P0734,32,0,9,6
store_013,P0734,139,0,41,27
store_014,P0734,62,0,18,12
store_016,P0734,274,0,82,54
store_018,P0734,146,0,43,29
store_019,P0734,49,39,14,9
store_021,P0734,125,0,37,25
store_022,P0734,23,40,6,4
store_023,P0734,102,22,30,20
store_025,P0734,26,0,7,5
store_026,P0734,212,28,63,42
store_027,P0734,69,0,20,13
store_028,P0734,11,16,3,2
store_029,P0734,22,0,6,4
store_030,P0734,69,0,20,13
store_032,P0734,111,0,33,22
store_034,P0734,57,0,17,11
store_035,P0734,16,0,4,3
store_036,P0734,73,16,21,14
store_037,P0734,199,0,59,39
store_038,P0734,67,0,20,13
store_039,P0734,140,0,42,28
store_041,P0734,80,47,24,16
store_042,P0734,50,0,15,10
store_043,P0734,49,0,14,9
store_046,P0734,83,0,24,16
store_048,P0734,109,0,32,21
store_049,P0734,48,35,14,9
store_050,P0734,45,0,13,9
store_002,P0735,234,0,70,46
store_004,P0735,54,0,16,10
store_005,P0735,110,34,33,22
store_006,P0735,25,0,7,5
store_007,P0735,32,5,9,6
store_008,P0735,30,0,9,6
store_009,P0735,101,41,30,20
store_010,P0735,147,0,44,29
store_012,P0735,62,0,18,12
store_013,P0735,57,11,17,11
store_014,P0735,97,0,29,19
store_016,P0735,142,0,42,28
store_017,P0735,81,19,24,16
store_020,P0735,78,0,23,15
store_022,P0735,158,7,47,31
store_024,P0735,167,36,50,33
store_025,P0735,8,35,2,1
store_026,P0735,83,0,24,16
store_027,P0735,166,32,49,33
store_028,P0735,160,0,48,32
store_029,P0735,53,12,15,10
store_030,P0735,72,32,21,14
store_032,P0735,113,0,33,22
store_035,P0735,63,46,18,12
store_036,P0735,131,42,39,26
store_037,P0735,82,0,24,16
store_039,P0735,21,0,6,4
store_040,P0735,27,0,8,5
store_041,P0735,247,44,74,49
store_042,P0735,117,0,35,23
store_043,P0735,69,0,20,13
store_044,P0735,66,0,19,13
store_045,P0735,44,42,13,8
store_046,P0735,20,11,6,4
store_047,P0735,93,24,27,18
store_048,P0735,112,0,33,22
store_050,P0735,96,0,28,19
store_001,P0736,126,0,37,25
store_002,P0736,19,0,5,3
store_003,P0736,14,0,4,2
store_005,P0736,64,0,19,12
store_006,P0736,123,0,36,24
store_007,P0736,31,0,9,6
store_008,P0736,32,0,9,6
store_009,P0736,117,0,35,23
store_010,P0736,72,0,21,14
store_011,P0736,91,0,27,18
store_013,P0736,68,5,20,13
store_014,P0736,10,0,3,2
store_016,P0736,191,19,57,38
store_017,P0736,81,0,24,16
store_019,P0736,50,37,15,10
store_020,P0736,21,33,6,4
store_021,P0736,67,25,20,13
store_022,P0736,142,0,42,28
store_023,P0736,34,0,10,6
store_025,P0736,34,0,10,6
store_026,P0736,60,0,18,12
store_027,P0736,9,0,2,1
store_028,P0736,40,0,12,8
store_029,P0736,24,0,7,4
store_030,P0736,162,0,48,32
store_031,P0736,5,0,1,1
store_032,P0736,55,0,16,11
store_037,P0736,21,0,6,4
store_038,P0736,34,0,10,6
store_039,P0736,84,0,25,16
store_040,P0736,17,0,5,3
store_041,P0736,162,46,48,32
store_044,P0736,57,0,17,11
store_046,P0736,92,0,27,18
store_047,P0736,27,0,8,5
store_049,P0736,30,0,9,6
store_050,P0736,176,23,52,35
store_001,P0737,92,1,27,18
store_002,P0737,144,11,43,28
store_004,P0737,22,0,6,4
store_005,P0737,142,44,42,28
store_006,P0737,51,0,15,10
store_007,P0737,36,0,10,7
store_009,P0737,180,0,54,36
store_010,P0737,37,0,11,7
store_011,P0737,153,0,45,30
store_013,P0737,27,0,8,5
store_015,P0737,97,0,29,19
store_016,P0737,44,36,13,8
store_019,P0737,143,0,42,28
store_021,P0737,82,0,24,16
store_022,P0737,73,41,21,14
store_024,P0737,6,0,1,1
store_026,P0737,188,0,56,37
store_027,P0737,101,0,30,20
store_030,P0737,19,0,5,3
store_031,P0737,70,22,21,14
store_032,P0737,33,0,9,6
store_033,P0737,15,0,4,3
store_034,P0737,177,0,53,35
store_035,P0737,35,0,10,7
store_036,P0737,28,0,8,5
store_038,P0737,30,0,9,6
store_039,P0737,7,20,2,1
store_041,P0737,45,0,13,9
store_042,P0737,97,0,29,19
store_043,P0737,35,0,10,7
store_045,P0737,177,0,53,35
store_048,P0737,176,0,52,35
store_049,P0737,77,0,23,15
store_050,P0737,108,0,32,21
store_001,P0738,13,0,3,2
store_002,P0738,244,0,73,48
store_003,P0738,225,0,67,45
store_005,P0738,9,1,2,1
store_006,P0738,31,0,9,6
store_007,P0738,31,0,9,6
store_009,P0738,217,18,65,43
store_010,P0738,138,48,41,27
store_011,P0738,24,0,7,4
store_013,P0738,13,0,3,2
store_016,P0738,47,0,14,9
store_017,P0738,145,0,43,29
store_018,P0738,13,0,3,2
store_019,P0738,33,0,9,6
store_021,P0738,53,0,15,10
store_023,P0738,21,0,6,4
store_024,P0738,105,0,31,21
store_025,P0738,63,1,18,12
store_026,P0738,89,0,26,17
store_027,P0738,64,0,19,12
store_030,P0738,55,0,16,11
store_031,P0738,47,0,14,9
store_032,P0738,138,0,41,27
store_035,P0738,145,0,43,29
store_036,P0738,160,0,48,32
store_039,P0738,66,0,19,13
store_040,P0738,67,0,20,13
store_041,P0738,58,12,17,11
store_042,P0738,212,0,63,42
store_043,P0738,34,18,10,6
store_044,P0738,145,0,43,29
store_045,P0738,51,0,15,10
store_046,P0738,122,0,36,24
store_048,P0738,135,0,40,27
store_049,P0738,92,0,27,18
store_050,P0738,33,0,9,6
store_001,P0739,48,0,14,9
store_003,P0739,23,0,6,4
store_005,P0739,32,0,9,6
store_006,P0739,138,0,41,27
store_008,P0739,6,0,1,1
store_009,P0739,66,0,19,13
store_010,P0739,102,0,30,20
store_011,P0739,63,0,18,12
store_013,P0739,131,1,39,26
store_014,P0739,47,0,14,9
store_015,P0739,152,23,45,30
store_017,P0739,45,0,13,9
store_019,P0739,151,0,45,30
store_020,P0739,147,0,44,29
store_021,P0739,107,0,32,21
store_023,P0739,80,31,24,16
store_024,P0739,62,0,18,12
store_026,P0739,29,0,8,5
store_028,P0739,159,0,47,31
store_029,P0739,73,34,21,14
store_030,P0739,44,5,13,8
store_032,P0739,72,7,21,14
store_036,P0739,186,0,55,37
store_037,P0739,119,0,35,23
store_038,P0739,96,0,28,19
store_040,P0739,110,7,33,22
store_041,P0739,101,31,30,20
store_043,P0739,96,0,28,19
store_044,P0739,24,0,7,4
store_046,P0739,120,0,36,24
store_001,P0740,113,0,33,22
store_002,P0740,79,0,23,15
store_003,P0740,51,0,15,10
store_005,P0740,30,0,9,6
store_008,P0740,92,0,27,18
store_009,P0740,30,0,9,6
store_010,P0740,95,0,28,19
store_011,P0740,71,0,21,14
store_013,P0740,26,27,7,5
store_014,P0740,40,0,12,8
store_015,P0740,169,0,50,33
store_016,P0740,146,0,43,29
store_019,P0740,21,0,6,4
store_022,P0740,14,0,4,2
store_025,P0740,59,11,17,11
store_026,P0740,333,0,99,66
store_027,P0740,23,0,6,4
store_028,P0740,6,0,1,1
store_029,P0740,124,0,37,24
store_030,P0740,117,0,35,23
store_031,P0740,93,21,27,18
store_032,P0740,40,0,12,8
store_034,P0740,10,0,3,2
store_035,P0740,50,0,15,10
store_038,P0740,148,0,44,29
store_039,P0740,84,0,25,16
store_041,P0740,114,43,34,22
store_042,P0740,41,32,12,8
store_043,P0740,15,14,4,3
store_045,P0740,26,0,7,5
store_046,P0740,39,0,11,7
store_047,P0740,18,0,5,3
store_048,P0740,38,0,11,7
store_049,P0740,29,0,8,5
store_050,P0740,267,9,80,53
store_001,P0741,141,0,42,28
store_002,P0741,7,9,2,1
store_005,P0741,188,0,56,37
store_006,P0741,8,0,2,1
store_008,P0741,151,18,45,30
store_009,P0741,125,0,37,25
store_011,P0741,43,0,12,8
store_013,P0741,22,44,6,4
store_014,P0741,141,0,42,28
store_015,P0741,177,28,53,35
store_016,P0741,161,0,48,32
store_017,P0741,38,0,11,7
store_019,P0741,48,33,14,9
store_020,P0741,25,0,7,5
store_021,P0741,23,0,6,4
store_022,P0741,82,0,24,16
store_024,P0741,38,0,11,7
store_025,P0741,66,0,19,13
store_026,P0741,43,18,12,8
store_029,P0741,200,0,60,40
store_030,P0741,141,0,42,28
store_031,P0741,45,37,13,9
store_032,P0741,45,32,13,9
store_033,P0741,48,0,14,9
store_036,P0741,88,0,26,17
store_038,P0741,71,0,21,14
store_039,P0741,8,2,2,1
store_041,P0741,47,22,14,9
store_042,P0741,154,0,46,30
store_043,P0741,23,0,6,4
store_045,P0741,111,0,33,22
store_046,P0741,21,0,6,4
store_047,P0741,87,35,26,17
store_049,P0741,26,0,7,5
store_050,P0741,108,0,32,21
store_002,P0742,59,0,17,11
store_003,P0742,30,0,9,6
store_004,P0742,56,0,16,11
store_005,P0742,15,0,4,3
store_007,P0742,58,33,17,11
store_008,P0742,86,0,25,17
store_009,P0742,24,22,7,4
store_014,P0742,25,27,7,5
store_015,P0742,40,43,12,8
store_017,P0742,28,0,8,5
store_019,P0742,42,0,12,8
store_020,P0742,114,0,34,22
store_021,P0742,38,0,11,7
store_022,P0742,66,0,19,13
store_023,P0742,68,0,20,13
store_024,P0742,37,0,11,7
store_026,P0742,33,47,9,6
store_027,P0742,26,36,7,5
store_029,P0742,115,31,34,23
store_030,P0742,78,0,23,15
store_031,P0742,101,50,30,20
store_032,P0742,24,0,7,4
store_034,P0742,128,0,38,25
store_035,P0742,27,24,8,5
store_036,P0742,59,0,17,11
store_037,P0742,27,0,8,5
store_038,P0742,47,12,14,9
store_041,P0742,109,0,32,21
store_043,P0742,74,43,22,14
store_044,P0742,65,12,19,13
store_045,P0742,47,0,14,9
store_047,P0742,49,17,14,9
store_048,P0742,56,0,16,11
store_049,P0742,86,3,25,17
store_050,P0742,169,0,50,33
store_001,P0743,30,0,9,6
store_002,P0743,41,0,12,8
store_005,P0743,87,0,26,17
store_006,P0743,69,0,20,13
store_007,P0743,13,0,3,2
store_008,P0743,153,0,45,30
store_009,P0743,130,1,39,26
store_011,P0743,136,0,40,27
store_012,P0743,5,0,1,1
store_013,P0743,75,16,22,15
store_014,P0743,144,16,43,28
store_016,P0743,251,0,75,50
store_018,P0743,139,34,41,27
store_019,P0743,11,9,3,2
store_020,P0743,203,0,60,40
store_021,P0743,143,0,42,28
store_022,P0743,133,0,39,26
store_023,P0743,105,0,31,21
store_024,P0743,96,10,28,19
store_025,P0743,31,0,9,6
store_026,P0743,31,2,9,6
store_028,P0743,77,0,23,15
store_029,P0743,44,0,13,8
store_030,P0743,137,0,41,27
store_032,P0743,202,30,60,40
store_033,P0743,20,0,6,4
store_034,P0743,49,21,14,9
store_037,P0743,75,0,22,15
store_038,P0743,86,33,25,17
store_039,P0743,44,0,13,8
store_041,P0743,30,0,9,6
store_042,P0743,13,35,3,2
store_044,P0743,129,45,38,25
store_045,P0743,28,0,8,5
store_049,P0743,160,0,48,32
store_002,P0744,11,0,3,2
store_003,P0744,141,2,42,28
store_004,P0744,20,15,6,4
store_006,P0744,98,0,29,19
store_007,P0744,50,0,15,10
store_008,P0744,23,0,6,4
store_009,P0744,375,2,112,75
store_010,P0744,96,6,28,19
store_017,P0744,36,20,10,7
store_020,P0744,104,0,31,20
store_021,P0744,65,0,19,13
store_022,P0744,16,0,4,3
store_023,P0744,124,0,37,24
store_024,P0744,32,5,9,6
store_025,P0744,67,4,20,13
store_026,P0744,155,0,46,31
store_029,P0744,47,23,14,9
store_030,P0744,13,0,3,2
store_031,P0744,146,16,43,29
store_036,P0744,32,0,9,6
store_037,P0744,26,0,7,5
store_038,P0744,14,0,4,2
store_039,P0744,66,0,19,13
store_040,P0744,48,0,14,9
store_041,P0744,138,0,41,27
store_042,P0744,72,0,21,14
store_044,P0744,156,48,46,31
store_048,P0744,54,0,16,10
store_050,P0744,140,0,42,28
store_001,P0745,65,0,19,13
store_002,P0745,37,0,11,7
store_003,P0745,82,0,24,16
store_005,P0745,108,0,32,21
store_006,P0745,107,0,32,21
store_007,P0745,40,0,12,8
store_008,P0745,201,0,60,40
store_009,P0745,82,0,24,16
store_010,P0745,72,0,21,14
store_011,P0745,138,0,41,27
store_012,P0745,80,0,24,16
store_013,P0745,36,0,10,7
store_014,P0745,39,0,11,7
store_016,P0745,173,30,51,34
store_017,P0745,84,0,25,16
store_019,P0745,90,1,27,18
store_020,P0745,44,0,13,8
store_022,P0745,6,0,1,1
store_023,P0745,126,0,37,25
store_025,P0745,136,0,40,27
store_026,P0745,28,0,8,5
store_027,P0745,40,0,12,8
store_028,P0745,103,0,30,20
store_029,P0745,89,0,26,17
store_030,P0745,16,0,4,3
store_031,P0745,42,0,12,8
store_034,P0745,73,34,21,14
store_035,P0745,188,0,56,37
store_036,P0745,28,0,8,5
store_037,P0745,89,0,26,17
store_038,P0745,83,0,24,16
store_039,P0745,12,0,3,2
store_040,P0745,18,0,5,3
store_042,P0745,16,0,4,3
store_043,P0745,45,0,13,9
store_044,P0745,13,0,3,2
store_045,P0745,18,0,5,3
store_046,P0745,82,0,24,16
store_047,P0745,78,0,23,15
store_048,P0745,29,0,8,5
store_050,P0745,31,4,9,6
store_002,P0746,126,42,37,25
store_003,P0746,41,0,12,8
store_004,P0746,135,48,40,27
store_005,P0746,64,0,19,12
store_006,P0746,29,0,8,5
store_007,P0746,105,40,31,21
store_008,P0746,78,0,23,15
store_009,P0746,99,0,29,19
store_010,P0746,154,0,46,30
store_011,P0746,22,0,6,4
store_012,P0746,33,0,9,6
store_013,P0746,55,0,16,11
store_015,P0746,24,0,7,4
store_016,P0746,219,6,65,43
store_021,P0746,162,0,48,32
store_022,P0746,99,0,29,19
store_023,P0746,161,0,48,32
store_024,P0746,34,0,10,6
store_025,P0746,79,0,23,15
store_026,P0746,57,0,17,11
store_027,P0746,61,0,18,12
store_030,P0746,285,2,85,57
store_032,P0746,38,0,11,7
store_034,P0746,45,0,13,9
store_035,P0746,43,22,12,8
store_036,P0746,62,43,18,12
store_037,P0746,103,0,30,20
store_039,P0746,194,0,58,38
store_041,P0746,109,0,32,21
store_042,P0746,166,0,49,33
store_043,P0746,40,0,12,8
store_045,P0746,55,0,16,11
store_046,P0746,72,0,21,14
store_048,P0746,8,0,2,1
store_050,P0746,215,0,64,43
store_003,P0747,138,22,41,27
store_004,P0747,34,0,10,6
store_008,P0747,50,0,15,10
store_009,P0747,14,16,4,2
store_010,P0747,44,0,13,8
store_012,P0747,51,0,15,10
store_014,P0747,172,48,51,34
store_016,P0747,296,0,88,59
store_017,P0747,75,0,22,15
store_019,P0747,31,0,9,6
store_023,P0747,82,0,24,16
store_024,P0747,17,0,5,3
store_026,P0747,222,0,66,44
store_029,P0747,221,37,66,44
store_030,P0747,39,0,11,7
store_031,P0747,30,0,9,6
store_032,P0747,76,0,22,15
store_033,P0747,105,0,31,21
store_034,P0747,12,0,3,2
store_035,P0747,79,0,23,15
store_037,P0747,69,0,20,13
store_039,P0747,39,28,11,7
store_040,P0747,13,0,3,2
store_041,P0747,211,0,63,42
store_042,P0747,23,43,6,4
store_043,P0747,50,0,15,10
store_044,P0747,53,0,15,10
store_046,P0747,171,0,51,34
store_048,P0747,46,0,13,9
store_049,P0747,129,0,38,25
store_001,P0748,103,48,30,20
store_002,P0748,69,35,20,13
store_003,P0748,47,0,14,9
store_004,P0748,57,0,17,11
store_005,P0748,12,0,3,2
store_006,P0748,65,0,19,13
store_009,P0748,187,0,56,37
store_011,P0748,58,22,17,11
store_012,P0748,35,0,10,7
store_013,P0748,23,26,6,4
store_014,P0748,39,0,11,7
store_015,P0748,80,0,24,16
store_016,P0748,87,0,26,17
store_017,P0748,112,0,33,22
store_018,P0748,14,2,4,2
