YearMonth,StoreID,StoreName,City,ClimateTag,StyleCode,StyleName,Colour,Fit,Fabric,Segment,Family,Class,Brick,ProductGroup,BasePrice,QuantitySold,TotalSales
2024-08,ST05,Store 5,Kochi,Hot & Humid,FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,430,730570
2024-10,ST09,Store 9,Kolkata,Humid + festive,SGP880,StormGuard Parka,Deep Green,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3299,215,709285
2024-05,ST07,Store 7,Hyderabad,Warm semi-arid,SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,767,382733
2024-02,ST06,Store 6,Chennai,"Hot, Tropical",APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,483,1690017
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,CMH215,ChillMode Hoodie,Bottle Green,Relaxed,Fleece,Mens,Lounge,Top,Hoodie,Knit,1699,269,457031
2024-02,ST06,Store 6,Chennai,"Hot, Tropical",CLS920,Coastline Linen Shirt,Sand,Regular,Linen,Mens,Casual,Top,Shirt,Woven,1899,223,423477
2024-11,ST05,Store 5,Kochi,Hot & Humid,MSS441,MetroStretch Shirt,White,Slim,Poplin,Mens,Formal,Top,Shirt,Woven,1299,368,478032
2024-05,ST05,Store 5,Kochi,Hot & Humid,HNJ333,Heritage Nehru Jacket,Ivory,Regular,Silk Blend,Mens,Ethnic,Top,Jacket,Woven,2499,215,537285
2024-08,ST08,Store 8,Pune,"Mild, fashion-forward",EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,575,229425
2024-01,ST07,Store 7,Hyderabad,Warm semi-arid,SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,299,836901
2024-05,ST01,Store 1,Delhi,"Winter-heavy, North",HNJ333,Heritage Nehru Jacket,Ivory,Regular,Silk Blend,Mens,Ethnic,Top,Jacket,Woven,2499,384,959616
2024-08,ST01,Store 1,Delhi,"Winter-heavy, North",AAS711,AeroActive Shorts,Black,Athletic,Poly Knit,Mens,Active,Bottom,Shorts,Knit,799,483,385917
2024-03,ST02,Store 2,Jaipur,"Semi-winter, Festive",TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,660,527340
2024-12,ST07,Store 7,Hyderabad,Warm semi-arid,TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,238,190162
2024-02,ST09,Store 9,Kolkata,Humid + festive,MSS441,MetroStretch Shirt,White,Slim,Poplin,Mens,Formal,Top,Shirt,Woven,1299,437,567663
2024-05,ST06,Store 6,Chennai,"Hot, Tropical",ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,1120,558880
2024-10,ST07,Store 7,Hyderabad,Warm semi-arid,HGH112,HeatGuard Hoodie,Black,Oversized,Fleece,Mens,Active,Top,Hoodie,Knit,1899,276,524124
2024-10,ST02,Store 2,Jaipur,"Semi-winter, Festive",GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,284,1135716
2024-10,ST09,Store 9,Kolkata,Humid + festive,SRS744,Sunset Resort Shirt,Coral,Relaxed,Rayon,Mens,Casual,Top,Shirt,Woven,1299,529,687171
2024-10,ST01,Store 1,Delhi,"Winter-heavy, North",BSS260,Bedtime Story Set,Baby Blue,Relax,Cotton,Kids,Lounge,Sets,Pyjama Set,Knit,899,583,524117
2024-11,ST03,Store 3,Mumbai,"Humid, No winter",ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,184,91816
2024-07,ST02,Store 2,Jaipur,"Semi-winter, Festive",UEO543,UrbanEdge Overshirt,Charcoal,Relaxed,Twill,Mens,Casual,Top,Shirt,Woven,1799,361,649439
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,CLT612,CloudSoft Lounge Tee,Grey,Comfort,Cotton,Mens,Lounge,Top,T-Shirt,Knit,699,499,348801
2024-08,ST03,Store 3,Mumbai,"Humid, No winter",AAS711,AeroActive Shorts,Black,Athletic,Poly Knit,Mens,Active,Bottom,Shorts,Knit,799,614,490586
2024-09,ST06,Store 6,Chennai,"Hot, Tropical",SBD931,SummerBloom Dress,Peach,Flared,Rayon,Womens,Casual,Top,Dress,Woven,1899,453,860247
2024-07,ST08,Store 8,Pune,"Mild, fashion-forward",WST661,WinterShield Thermal,Charcoal,Slim,Thermal Cotton,Mens,Active,Top,Thermal,Knit,699,292,204108
2024-09,ST03,Store 3,Mumbai,"Humid, No winter",SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,844,2362356
2024-01,ST04,Store 4,Bengaluru,Mild weather,ULP019,UltraLite Polo,Sky Blue,Regular,Pique Knit,Mens,Casual,Top,T-Shirt,Knit,899,215,193285
2024-06,ST02,Store 2,Jaipur,"Semi-winter, Festive",BSS260,Bedtime Story Set,Baby Blue,Relax,Cotton,Kids,Lounge,Sets,Pyjama Set,Knit,899,545,489955
2024-06,ST01,Store 1,Delhi,"Winter-heavy, North",SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,407,1139193
2024-08,ST06,Store 6,Chennai,"Hot, Tropical",PTD412,Playtime Dungaree,Denim Blue,Regular,Denim,Kids,Casual,Sets,Dungaree,Denim,1299,407,528693
2024-11,ST05,Store 5,Kochi,Hot & Humid,MMD777,Midnight Maxi Dress,Navy,Flared,Viscose,Womens,Casual,Top,Dress,Woven,2199,215,472785
2024-11,ST02,Store 2,Jaipur,"Semi-winter, Festive",MGJ720,MonsoonGuard Jacket,Forest Green,Regular,Waterproof Nylon,Womens,Active,Top,Jacket,Woven,2299,261,600039
2024-11,ST04,Store 4,Bengaluru,Mild weather,WST661,WinterShield Thermal,Charcoal,Slim,Thermal Cotton,Mens,Active,Top,Thermal,Knit,699,836,584364
2024-04,ST02,Store 2,Jaipur,"Semi-winter, Festive",RDW300,RainDance Windcheater,Yellow,Regular,Nylon,Kids,Active,Top,Jacket,Woven,1199,269,322531
2024-05,ST09,Store 9,Kolkata,Humid + festive,GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,85,339915
2024-06,ST10,Store 10,Ahmedabad,Hot & dry,MSS441,MetroStretch Shirt,White,Slim,Poplin,Mens,Formal,Top,Shirt,Woven,1299,460,597540
2024-04,ST03,Store 3,Mumbai,"Humid, No winter",FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,315,535185
2024-04,ST02,Store 2,Jaipur,"Semi-winter, Festive",PTD412,Playtime Dungaree,Denim Blue,Regular,Denim,Kids,Casual,Sets,Dungaree,Denim,1299,422,548178
2024-06,ST02,Store 2,Jaipur,"Semi-winter, Festive",DFJ821,Denim Force Jeans,Indigo,Tapered,Denim,Mens,Casual,Bottom,Jeans,Denim,1699,460,781540
2024-06,ST01,Store 1,Delhi,"Winter-heavy, North",SRS744,Sunset Resort Shirt,Coral,Relaxed,Rayon,Mens,Casual,Top,Shirt,Woven,1299,514,667686
2024-10,ST05,Store 5,Kochi,Hot & Humid,MMD777,Midnight Maxi Dress,Navy,Flared,Viscose,Womens,Casual,Top,Dress,Woven,2199,499,1097301
2024-03,ST10,Store 10,Ahmedabad,Hot & dry,FSK507,FestiveSpark Kurta,Emerald,Straight,Silk Blend,Mens,Ethnic,Top,Kurta,Woven,1999,307,613693
2024-08,ST09,Store 9,Kolkata,Humid + festive,BLK212,BreezeLite Kurta,Teal,Straight,Cotton-Linen,Mens,Ethnic,Top,Kurta,Woven,1599,1334,2133066
2024-09,ST01,Store 1,Delhi,"Winter-heavy, North",FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,1296,2201904
2024-07,ST08,Store 8,Pune,"Mild, fashion-forward",APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,192,671808
2024-05,ST05,Store 5,Kochi,Hot & Humid,APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,77,269423
2024-08,ST03,Store 3,Mumbai,"Humid, No winter",TTP665,TrailBlaze Trackpant,Charcoal,Athletic,Poly Knit,Mens,Active,Bottom,Jogger,Knit,1199,514,616286
2024-01,ST10,Store 10,Ahmedabad,Hot & dry,HGH112,HeatGuard Hoodie,Black,Oversized,Fleece,Mens,Active,Top,Hoodie,Knit,1899,897,1703403
2024-01,ST06,Store 6,Chennai,"Hot, Tropical",MRT210,MorningRun Tee,Neon Green,Athletic,Polyester,Mens,Active,Top,T-Shirt,Knit,899,307,275993
2024-03,ST06,Store 6,Chennai,"Hot, Tropical",PTD412,Playtime Dungaree,Denim Blue,Regular,Denim,Kids,Casual,Sets,Dungaree,Denim,1299,376,488424
2024-05,ST08,Store 8,Pune,"Mild, fashion-forward",HGH112,HeatGuard Hoodie,Black,Oversized,Fleece,Mens,Active,Top,Hoodie,Knit,1899,123,233577
2024-11,ST04,Store 4,Bengaluru,Mild weather,SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,284,141716
2024-10,ST05,Store 5,Kochi,Hot & Humid,FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,982,1668418
2024-02,ST09,Store 9,Kolkata,Humid + festive,FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,476,808724
2024-06,ST02,Store 2,Jaipur,"Semi-winter, Festive",WJS555,Weekend Jog Set,Navy,Relaxed,Cotton Blend,Mens,Lounge,Sets,Tracksuit,Knit,1999,537,1073463
2024-02,ST07,Store 7,Hyderabad,Warm semi-arid,GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,637,2547363
2024-01,ST06,Store 6,Chennai,"Hot, Tropical",HNJ333,Heritage Nehru Jacket,Ivory,Regular,Silk Blend,Mens,Ethnic,Top,Jacket,Woven,2499,200,499800
2024-04,ST08,Store 8,Pune,"Mild, fashion-forward",CSC332,CityStride Chinos,Stone,Slim,Cotton,Mens,Formal,Bottom,Trousers,Woven,1599,437,698763
2024-09,ST02,Store 2,Jaipur,"Semi-winter, Festive",TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,345,275655
2024-05,ST10,Store 10,Ahmedabad,Hot & dry,WJS555,Weekend Jog Set,Navy,Relaxed,Cotton Blend,Mens,Lounge,Sets,Tracksuit,Knit,1999,468,935532
2024-05,ST04,Store 4,Bengaluru,Mild weather,TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,706,564094
2024-02,ST08,Store 8,Pune,"Mild, fashion-forward",BLK212,BreezeLite Kurta,Teal,Straight,Cotton-Linen,Mens,Ethnic,Top,Kurta,Woven,1599,246,393354
2024-12,ST03,Store 3,Mumbai,"Humid, No winter",GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,322,1287678
2024-05,ST09,Store 9,Kolkata,Humid + festive,EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,805,321195
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,CSC332,CityStride Chinos,Stone,Slim,Cotton,Mens,Formal,Bottom,Trousers,Woven,1599,491,785109
2024-07,ST05,Store 5,Kochi,Hot & Humid,CLS920,Coastline Linen Shirt,Sand,Regular,Linen,Mens,Casual,Top,Shirt,Woven,1899,414,786186
2024-11,ST09,Store 9,Kolkata,Humid + festive,CSC332,CityStride Chinos,Stone,Slim,Cotton,Mens,Formal,Bottom,Trousers,Woven,1599,621,992979
2024-04,ST05,Store 5,Kochi,Hot & Humid,EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,1051,419349
2024-04,ST10,Store 10,Ahmedabad,Hot & dry,CMH215,ChillMode Hoodie,Bottle Green,Relaxed,Fleece,Mens,Lounge,Top,Hoodie,Knit,1699,92,156308
2024-07,ST06,Store 6,Chennai,"Hot, Tropical",CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,545,1361955
2024-05,ST08,Store 8,Pune,"Mild, fashion-forward",CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,445,1112055
2024-01,ST10,Store 10,Ahmedabad,Hot & dry,CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,353,882147
2024-01,ST10,Store 10,Ahmedabad,Hot & dry,CLT612,CloudSoft Lounge Tee,Grey,Comfort,Cotton,Mens,Lounge,Top,T-Shirt,Knit,699,238,166362
2024-11,ST08,Store 8,Pune,"Mild, fashion-forward",MMD777,Midnight Maxi Dress,Navy,Flared,Viscose,Womens,Casual,Top,Dress,Woven,2199,169,371631
2024-06,ST02,Store 2,Jaipur,"Semi-winter, Festive",HGH112,HeatGuard Hoodie,Black,Oversized,Fleece,Mens,Active,Top,Hoodie,Knit,1899,161,305739
2024-04,ST09,Store 9,Kolkata,Humid + festive,SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,982,490018
2024-12,ST01,Store 1,Delhi,"Winter-heavy, North",GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,844,3375156
2024-10,ST04,Store 4,Bengaluru,Mild weather,MGJ720,MonsoonGuard Jacket,Forest Green,Regular,Waterproof Nylon,Womens,Active,Top,Jacket,Woven,2299,223,512677
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,223,780277
2024-01,ST06,Store 6,Chennai,"Hot, Tropical",TTP665,TrailBlaze Trackpant,Charcoal,Athletic,Poly Knit,Mens,Active,Bottom,Jogger,Knit,1199,345,413655
2024-06,ST03,Store 3,Mumbai,"Humid, No winter",SBD931,SummerBloom Dress,Peach,Flared,Rayon,Womens,Casual,Top,Dress,Woven,1899,851,1616049
2024-08,ST05,Store 5,Kochi,Hot & Humid,SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,844,2362356
2024-05,ST04,Store 4,Bengaluru,Mild weather,WST661,WinterShield Thermal,Charcoal,Slim,Thermal Cotton,Mens,Active,Top,Thermal,Knit,699,115,80385
2024-12,ST08,Store 8,Pune,"Mild, fashion-forward",LSK551,LuxeSilk Kurta Set,Maroon,Straight,Silk Blend,Womens,Ethnic,Sets,Kurta Set,Woven,2199,307,675093
2024-02,ST09,Store 9,Kolkata,Humid + festive,APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,828,2897172
2024-07,ST09,Store 9,Kolkata,Humid + festive,ODS901,OceanWash Denim Shirt,Light Blue,Regular,Denim,Mens,Casual,Top,Shirt,Denim,1499,476,713524
2024-01,ST01,Store 1,Delhi,"Winter-heavy, North",SBD931,SummerBloom Dress,Peach,Flared,Rayon,Womens,Casual,Top,Dress,Woven,1899,131,248769
2024-05,ST07,Store 7,Hyderabad,Warm semi-arid,CNPS778,CozyNest Pyjama Set,Lavender,Relax,Cotton,Womens,Lounge,Sets,Pyjama Set,Knit,1299,821,1066479
2024-05,ST04,Store 4,Bengaluru,Mild weather,EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,675,269325
2024-01,ST07,Store 7,Hyderabad,Warm semi-arid,TFC331,TerraFlex Cargo,Khaki,Relaxed,Twill,Mens,Casual,Bottom,Cargo,Woven,1499,299,448201
2024-11,ST09,Store 9,Kolkata,Humid + festive,AAS711,AeroActive Shorts,Black,Athletic,Poly Knit,Mens,Active,Bottom,Shorts,Knit,799,253,202147
2024-04,ST08,Store 8,Pune,"Mild, fashion-forward",PTD412,Playtime Dungaree,Denim Blue,Regular,Denim,Kids,Casual,Sets,Dungaree,Denim,1299,422,548178
2024-08,ST01,Store 1,Delhi,"Winter-heavy, North",ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,407,203093
2024-03,ST03,Store 3,Mumbai,"Humid, No winter",APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,46,160954
2024-11,ST07,Store 7,Hyderabad,Warm semi-arid,ULP019,UltraLite Polo,Sky Blue,Regular,Pique Knit,Mens,Casual,Top,T-Shirt,Knit,899,253,227447
2024-06,ST10,Store 10,Ahmedabad,Hot & dry,CMH215,ChillMode Hoodie,Bottle Green,Relaxed,Fleece,Mens,Lounge,Top,Hoodie,Knit,1699,108,183492
2024-09,ST10,Store 10,Ahmedabad,Hot & dry,SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,445,222055
2024-10,ST09,Store 9,Kolkata,Humid + festive,CSC332,CityStride Chinos,Stone,Slim,Cotton,Mens,Formal,Bottom,Trousers,Woven,1599,529,845871
2024-07,ST07,Store 7,Hyderabad,Warm semi-arid,AAS711,AeroActive Shorts,Black,Athletic,Poly Knit,Mens,Active,Bottom,Shorts,Knit,799,506,404294
2024-02,ST03,Store 3,Mumbai,"Humid, No winter",ADJ660,AllDay Denim Jogger,Dark Blue,Tapered,Denim,Mens,Casual,Bottom,Jogger,Denim,1899,391,742509
2024-07,ST06,Store 6,Chennai,"Hot, Tropical",ODS901,OceanWash Denim Shirt,Light Blue,Regular,Denim,Mens,Casual,Top,Shirt,Denim,1499,322,482678
2024-11,ST08,Store 8,Pune,"Mild, fashion-forward",HNJ333,Heritage Nehru Jacket,Ivory,Regular,Silk Blend,Mens,Ethnic,Top,Jacket,Woven,2499,238,594762
2024-11,ST10,Store 10,Ahmedabad,Hot & dry,SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,284,794916
2024-03,ST08,Store 8,Pune,"Mild, fashion-forward",ULP019,UltraLite Polo,Sky Blue,Regular,Pique Knit,Mens,Casual,Top,T-Shirt,Knit,899,1212,1089588
2024-11,ST07,Store 7,Hyderabad,Warm semi-arid,ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,223,111277
2024-02,ST06,Store 6,Chennai,"Hot, Tropical",SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,345,172155
2024-08,ST02,Store 2,Jaipur,"Semi-winter, Festive",SKT145,SunSafe Kids Tee,Orange,Comfort,Cotton,Kids,Casual,Top,T-Shirt,Knit,499,407,203093
2024-01,ST09,Store 9,Kolkata,Humid + festive,BOS120,Boardroom Oxford Shirt,Light Blue,Regular,Oxford Cotton,Mens,Formal,Top,Shirt,Woven,1399,529,740071
2024-07,ST08,Store 8,Pune,"Mild, fashion-forward",TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,376,300424
2024-07,ST07,Store 7,Hyderabad,Warm semi-arid,ULP019,UltraLite Polo,Sky Blue,Regular,Pique Knit,Mens,Casual,Top,T-Shirt,Knit,899,583,524117
2024-04,ST03,Store 3,Mumbai,"Humid, No winter",SBD931,SummerBloom Dress,Peach,Flared,Rayon,Womens,Casual,Top,Dress,Woven,1899,1005,1908495
2024-02,ST02,Store 2,Jaipur,"Semi-winter, Festive",DFJ821,Denim Force Jeans,Indigo,Tapered,Denim,Mens,Casual,Bottom,Jeans,Denim,1699,460,781540
2024-07,ST05,Store 5,Kochi,Hot & Humid,ODS901,OceanWash Denim Shirt,Light Blue,Regular,Denim,Mens,Casual,Top,Shirt,Denim,1499,399,598101
2024-08,ST10,Store 10,Ahmedabad,Hot & dry,CNPS778,CozyNest Pyjama Set,Lavender,Relax,Cotton,Womens,Lounge,Sets,Pyjama Set,Knit,1299,315,409185
2024-09,ST07,Store 7,Hyderabad,Warm semi-arid,MRT210,MorningRun Tee,Neon Green,Athletic,Polyester,Mens,Active,Top,T-Shirt,Knit,899,545,489955
2024-04,ST04,Store 4,Bengaluru,Mild weather,HGH112,HeatGuard Hoodie,Black,Oversized,Fleece,Mens,Active,Top,Hoodie,Knit,1899,100,189900
2024-09,ST06,Store 6,Chennai,"Hot, Tropical",FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,759,1289541
2024-11,ST08,Store 8,Pune,"Mild, fashion-forward",PTD412,Playtime Dungaree,Denim Blue,Regular,Denim,Kids,Casual,Sets,Dungaree,Denim,1299,322,418278
2024-09,ST01,Store 1,Delhi,"Winter-heavy, North",ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,399,199101
2024-03,ST10,Store 10,Ahmedabad,Hot & dry,BSS260,Bedtime Story Set,Baby Blue,Relax,Cotton,Kids,Lounge,Sets,Pyjama Set,Knit,899,529,475571
2024-09,ST04,Store 4,Bengaluru,Mild weather,CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,506,1264494
2024-03,ST10,Store 10,Ahmedabad,Hot & dry,EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,828,330372
2024-12,ST06,Store 6,Chennai,"Hot, Tropical",ALV310,AeroLite Vest,Black,Slim,Poly Blend,Mens,Active,Top,Vest,Knit,499,261,130239
2024-11,ST03,Store 3,Mumbai,"Humid, No winter",FAK288,FestiveAura Kurta,Mustard,Straight,Rayon-Silk,Womens,Ethnic,Top,Kurta,Woven,1699,391,664309
2024-08,ST09,Store 9,Kolkata,Humid + festive,DFJ821,Denim Force Jeans,Indigo,Tapered,Denim,Mens,Casual,Bottom,Jeans,Denim,1699,445,756055
2024-07,ST10,Store 10,Ahmedabad,Hot & dry,ADJ660,AllDay Denim Jogger,Dark Blue,Tapered,Denim,Mens,Casual,Bottom,Jogger,Denim,1899,299,567801
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,TFS522,TerraForm Shorts,Beige,Regular,Cotton Twill,Mens,Casual,Bottom,Shorts,Woven,799,284,226916
2024-05,ST05,Store 5,Kochi,Hot & Humid,MSS441,MetroStretch Shirt,White,Slim,Poplin,Mens,Formal,Top,Shirt,Woven,1299,399,518301
2024-12,ST07,Store 7,Hyderabad,Warm semi-arid,CLS920,Coastline Linen Shirt,Sand,Regular,Linen,Mens,Casual,Top,Shirt,Woven,1899,184,349416
2024-06,ST01,Store 1,Delhi,"Winter-heavy, North",LSK551,LuxeSilk Kurta Set,Maroon,Straight,Silk Blend,Womens,Ethnic,Sets,Kurta Set,Woven,2199,407,894993
2024-01,ST04,Store 4,Bengaluru,Mild weather,AAS711,AeroActive Shorts,Black,Athletic,Poly Knit,Mens,Active,Bottom,Shorts,Knit,799,184,147016
2024-03,ST03,Store 3,Mumbai,"Humid, No winter",MSS441,MetroStretch Shirt,White,Slim,Poplin,Mens,Formal,Top,Shirt,Woven,1299,315,409185
2024-02,ST10,Store 10,Ahmedabad,Hot & dry,MRT210,MorningRun Tee,Neon Green,Athletic,Polyester,Mens,Active,Top,T-Shirt,Knit,899,407,365893
2024-11,ST10,Store 10,Ahmedabad,Hot & dry,APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,614,2148386
2024-04,ST07,Store 7,Hyderabad,Warm semi-arid,MGJ720,MonsoonGuard Jacket,Forest Green,Regular,Waterproof Nylon,Womens,Active,Top,Jacket,Woven,2299,200,459800
2024-03,ST09,Store 9,Kolkata,Humid + festive,BSS260,Bedtime Story Set,Baby Blue,Relax,Cotton,Kids,Lounge,Sets,Pyjama Set,Knit,899,598,537602
2024-02,ST03,Store 3,Mumbai,"Humid, No winter",APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,453,1585047
2024-11,ST03,Store 3,Mumbai,"Humid, No winter",GSJ014,Glacier Shield Jacket,Olive,Relaxed,Nylon Blend,Mens,Casual,Top,Jacket,Woven,3999,330,1319670
2024-05,ST08,Store 8,Pune,"Mild, fashion-forward",SRS744,Sunset Resort Shirt,Coral,Relaxed,Rayon,Mens,Casual,Top,Shirt,Woven,1299,591,767709
2024-08,ST04,Store 4,Bengaluru,Mild weather,CLT612,CloudSoft Lounge Tee,Grey,Comfort,Cotton,Mens,Lounge,Top,T-Shirt,Knit,699,560,391440
2024-05,ST07,Store 7,Hyderabad,Warm semi-arid,CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,299,747201
2024-04,ST03,Store 3,Mumbai,"Humid, No winter",SGP880,StormGuard Parka,Deep Green,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3299,77,254023
2024-03,ST02,Store 2,Jaipur,"Semi-winter, Festive",CNPS778,CozyNest Pyjama Set,Lavender,Relax,Cotton,Womens,Lounge,Sets,Pyjama Set,Knit,1299,752,976848
2024-02,ST01,Store 1,Delhi,"Winter-heavy, North",ADJ660,AllDay Denim Jogger,Dark Blue,Tapered,Denim,Mens,Casual,Bottom,Jogger,Denim,1899,568,1078632
2024-12,ST02,Store 2,Jaipur,"Semi-winter, Festive",ULP019,UltraLite Polo,Sky Blue,Regular,Pique Knit,Mens,Casual,Top,T-Shirt,Knit,899,192,172608
2024-09,ST09,Store 9,Kolkata,Humid + festive,TTP665,TrailBlaze Trackpant,Charcoal,Athletic,Poly Knit,Mens,Active,Bottom,Jogger,Knit,1199,667,799733
2024-12,ST01,Store 1,Delhi,"Winter-heavy, North",ADJ660,AllDay Denim Jogger,Dark Blue,Tapered,Denim,Mens,Casual,Bottom,Jogger,Denim,1899,468,888732
2024-11,ST02,Store 2,Jaipur,"Semi-winter, Festive",CWS888,CloudWalk Sneakers,White,Regular,Mesh,Mens,Active,Bottom,Shoes,Other,2499,545,1361955
2024-09,ST04,Store 4,Bengaluru,Mild weather,CLS920,Coastline Linen Shirt,Sand,Regular,Linen,Mens,Casual,Top,Shirt,Woven,1899,445,845055
2024-10,ST09,Store 9,Kolkata,Humid + festive,WST661,WinterShield Thermal,Charcoal,Slim,Thermal Cotton,Mens,Active,Top,Thermal,Knit,699,330,230670
2024-09,ST06,Store 6,Chennai,"Hot, Tropical",EVT040,Everyday Tank,White,Slim,Cotton,Mens,Active,Top,Vest,Knit,399,430,171570
2024-02,ST07,Store 7,Hyderabad,Warm semi-arid,APJ001,Alpine Puffer Jacket,Navy,Regular,Polyester,Mens,Active,Top,Jacket,Woven,3499,798,2792202
2024-10,ST10,Store 10,Ahmedabad,Hot & dry,SFL909,SparkFest Lehenga Set,Fuchsia,Flared,Silk Blend,Girls,Ethnic,Sets,Lehenga Set,Woven,2799,767,2146833
2024-06,ST03,Store 3,Mumbai,"Humid, No winter",CMH215,ChillMode Hoodie,Bottle Green,Relaxed,Fleece,Mens,Lounge,Top,Hoodie,Knit,1699,77,130823
